study,version,passage_num,passage_key,question_num,question_id,question,generated_answer,passage_text,passage_file,judge_score,judge_reasoning,is_correct,correct_answer
study3,B,4,04,1,1,What had been broken in the shop?,The watch.,"Shattered GoodsMartha had been working as a sales clerk in a small gift shop for only a few weeks when the manager asked her to take over as the head sales clerk during the day shift.  One morning when she came in, she anything had been broken.had been broken.  Martha figured thatthe night girl had broken and failed to replace the vase because the shop had been very busy lately.  The shop had also been very busy during the day, and it was hard for Martha to take care of all the customers at once.  Martha found that she had to help one customer and then immediately turn to another.  Martha told the manager that she really needed some help during the day because she was probably losing customers since she couldn't help everyone.  The manager agreed with Martha and told her he would try and get some help for her.  Martha wanted to get somebody for the next day.  However, she also knew she should take an inventory before the manager hired somebody.  The shop had many expensive things and Martha wanted to make sure nothing was missing.  While checking theanything had been stolen.was missing.  Martha figured that acustomer must have stolen the watch whilethe shop was busy.  She continued herinventory and was pleased that nothingelse was missing.  By five o'clock,Martha was really tired and glad she wasgoing home.  She put on her coat andheaded for the door.  Just then, themanager called to tell her that he hadjust hired someone.  He also asked her if3display case, she found that a watch",4.txt,0.0,The generated answer incorrectly states 'watch' was broken. The correct answer specifies 'vase'. The answers do not match.,False,vase
study3,B,4,04,2,2,What had been stolen from the shop?,The watch had been stolen.,"Shattered GoodsMartha had been working as a sales clerk in a small gift shop for only a few weeks when the manager asked her to take over as the head sales clerk during the day shift.  One morning when she came in, she anything had been broken.had been broken.  Martha figured thatthe night girl had broken and failed to replace the vase because the shop had been very busy lately.  The shop had also been very busy during the day, and it was hard for Martha to take care of all the customers at once.  Martha found that she had to help one customer and then immediately turn to another.  Martha told the manager that she really needed some help during the day because she was probably losing customers since she couldn't help everyone.  The manager agreed with Martha and told her he would try and get some help for her.  Martha wanted to get somebody for the next day.  However, she also knew she should take an inventory before the manager hired somebody.  The shop had many expensive things and Martha wanted to make sure nothing was missing.  While checking theanything had been stolen.was missing.  Martha figured that acustomer must have stolen the watch whilethe shop was busy.  She continued herinventory and was pleased that nothingelse was missing.  By five o'clock,Martha was really tired and glad she wasgoing home.  She put on her coat andheaded for the door.  Just then, themanager called to tell her that he hadjust hired someone.  He also asked her if3display case, she found that a watch",4.txt,1.0,"The generated answer 'The watch had been stolen' correctly identifies the 'watch' as the stolen item, matching the core element of the correct answer.",True,watch
study3,C,4,04,1,1,What had been broken in the shop?,The watch.,"Pilfered GoodsMartha had been working as a sales clerk in a small gift shop for only a few weeks when the manager asked her to take over as the head sales clerk during the day shift.  One morning when she came in, she anything had been broken.had been broken.  Martha figured thatthe night girl had broken and failed to replace the vase because the shop had been very busy lately.  The shop had also been very busy during the day, and it was hard for Martha to take care of all the customers at once.  Martha found that she had to help one customer and then immediately turn to another.  Martha told the manager that she really needed some help during the day because she was probably losing customers since she couldn't help everyone.  The manager agreed with Martha and told her he would try and get some help for her.  Martha wanted to get somebody for the next day.  However, she also knew she should take an inventory before the manager hired somebody.  The shop had many expensive things and Martha wanted to make sure nothing was missing.  While checking theanything had been stolen.was missing.  Martha figured that acustomer must have stolen the watch whilethe shop was busy.  She continued herinventory and was pleased that nothingelse was missing.  By five o'clock,Martha was really tired and glad she wasgoing home.  She put on her coat andheaded for the door.  Just then, themanager called to tell her that he hadjust hired someone.  He also asked her if3found that one of the expensive vases",4.txt,0.0,The generated answer 'The watch' is incorrect. The correct answer identifies the broken item as a 'vase'.,False,vase
study3,C,4,04,2,2,What had been stolen from the shop?,The watch.,"Pilfered GoodsMartha had been working as a sales clerk in a small gift shop for only a few weeks when the manager asked her to take over as the head sales clerk during the day shift.  One morning when she came in, she anything had been broken.had been broken.  Martha figured thatthe night girl had broken and failed to replace the vase because the shop had been very busy lately.  The shop had also been very busy during the day, and it was hard for Martha to take care of all the customers at once.  Martha found that she had to help one customer and then immediately turn to another.  Martha told the manager that she really needed some help during the day because she was probably losing customers since she couldn't help everyone.  The manager agreed with Martha and told her he would try and get some help for her.  Martha wanted to get somebody for the next day.  However, she also knew she should take an inventory before the manager hired somebody.  The shop had many expensive things and Martha wanted to make sure nothing was missing.  While checking theanything had been stolen.was missing.  Martha figured that acustomer must have stolen the watch whilethe shop was busy.  She continued herinventory and was pleased that nothingelse was missing.  By five o'clock,Martha was really tired and glad she wasgoing home.  She put on her coat andheaded for the door.  Just then, themanager called to tell her that he hadjust hired someone.  He also asked her if3found that one of the expensive vases",4.txt,1.0,The generated answer 'The watch' correctly matches the expected answer 'watch'.,True,watch
study3,D,4,04,1,1,What had been broken in the shop?,The watch,"Pilfered GoodsMartha had been working as a sales clerk in a small gift shop for only a few weeks when the manager asked her to take over as the head sales clerk during the day shift.  One morning when she came in, she anything had been broken.had been broken.  Martha figured thatthe night girl had broken and failed to replace the vase because the shop had been very busy lately.  The shop had also been very busy during the day, and it was hard for Martha to take care of all the customers at once.  Martha found that she had to help one customer and then immediately turn to another.  Martha told the manager that she really needed some help during the day because she was probably losing customers since she couldn't help everyone.  The manager agreed with Martha and told her he would try and get some help for her.  Martha wanted to get somebody for the next day.  However, she also knew she should take an inventory before the manager hired somebody.  The shop had many expensive things and Martha wanted to make sure nothing was missing.  While checking theanything had been stolen.was missing.  Martha figured that acustomer must have stolen the watch whilethe shop was busy.  She continued herinventory and was pleased that nothingelse was missing.  By five o'clock,Martha was really tired and glad she wasgoing home.  She put on her coat andheaded for the door.  Just then, themanager called to tell her that he hadjust hired someone.  He also asked her if3display case, she found that a watch",4.txt,0.0,The generated answer 'The watch' does not match the correct answer 'vase'. The passage confirms the vase was the item broken.,False,vase
study3,D,4,04,2,2,What had been stolen from the shop?,The manager had been missing a watch.,"Pilfered GoodsMartha had been working as a sales clerk in a small gift shop for only a few weeks when the manager asked her to take over as the head sales clerk during the day shift.  One morning when she came in, she anything had been broken.had been broken.  Martha figured thatthe night girl had broken and failed to replace the vase because the shop had been very busy lately.  The shop had also been very busy during the day, and it was hard for Martha to take care of all the customers at once.  Martha found that she had to help one customer and then immediately turn to another.  Martha told the manager that she really needed some help during the day because she was probably losing customers since she couldn't help everyone.  The manager agreed with Martha and told her he would try and get some help for her.  Martha wanted to get somebody for the next day.  However, she also knew she should take an inventory before the manager hired somebody.  The shop had many expensive things and Martha wanted to make sure nothing was missing.  While checking theanything had been stolen.was missing.  Martha figured that acustomer must have stolen the watch whilethe shop was busy.  She continued herinventory and was pleased that nothingelse was missing.  By five o'clock,Martha was really tired and glad she wasgoing home.  She put on her coat andheaded for the door.  Just then, themanager called to tell her that he hadjust hired someone.  He also asked her if3display case, she found that a watch",4.txt,1.0,"The generated answer identifies 'watch' as the item stolen, which correctly matches the essential information in the correct answer.",True,watch
study3,A,5,05,1,1,What was Max's passenger carrying?,A briefcase.,"Light LuggageMax had been driving a cab for a long time.  Often he would drive a customer to the airport, about thirty miles away, to catch a plane.  Usually he dreaded these trips because he had to drive all the way back alone and he got pretty bored.  This time he was called to pick up a man at a nearby hotel and drive him to the airport.  When he saw him, he was encouraged because the man was wearing an expensive suit and Max thought he would get a good tip.  The man carried only had been carrying anything.happy because he didn't have to load the briefcase or anything else in the trunk.  Max tried to start a conversation with him but the man didn't answer any of his questions so Max gave up and concentrated on his driving.  He knew this trip by heart since he had made it so many times.  Max turned on the radio to pass the time but the man became angry and told Max to shut it off.  Max thought that if the man was angry, he wouldn't get a tip so he shut the radio off quickly.  Max noticed the traffic was especially heavy and he couldn't wait to get out of the city.  He decided to take a short cut and beat the traffic.  Finally, he reached the airport.  He drove to the terminal and let the fellow off.  The man gave Max a huge tip but never said a word.  Max watched the man whisper something to the had spoken with anyone.Max saw the porter smile and nod his head. Then Max drove back to the stand.  Hewas getting tired and thought he wouldcash out and go home.  While Max wascashing out, an F.B.I. agent came in.He wanted to talk to Max so Max finishedcashing out and sat down.  The agentwanted to know about the man Max had takento the airport.  He asked Max if the man 3a briefcase in his hand, and Max was ",5.txt,1.0,The generated answer 'A briefcase' accurately reflects the correct answer 'briefcase'.,True,briefcase
study3,A,5,05,2,2,Who did Max's passenger speak to?,The man Max had driven to the airport was talking to an F.,"Light LuggageMax had been driving a cab for a long time.  Often he would drive a customer to the airport, about thirty miles away, to catch a plane.  Usually he dreaded these trips because he had to drive all the way back alone and he got pretty bored.  This time he was called to pick up a man at a nearby hotel and drive him to the airport.  When he saw him, he was encouraged because the man was wearing an expensive suit and Max thought he would get a good tip.  The man carried only had been carrying anything.happy because he didn't have to load the briefcase or anything else in the trunk.  Max tried to start a conversation with him but the man didn't answer any of his questions so Max gave up and concentrated on his driving.  He knew this trip by heart since he had made it so many times.  Max turned on the radio to pass the time but the man became angry and told Max to shut it off.  Max thought that if the man was angry, he wouldn't get a tip so he shut the radio off quickly.  Max noticed the traffic was especially heavy and he couldn't wait to get out of the city.  He decided to take a short cut and beat the traffic.  Finally, he reached the airport.  He drove to the terminal and let the fellow off.  The man gave Max a huge tip but never said a word.  Max watched the man whisper something to the had spoken with anyone.Max saw the porter smile and nod his head. Then Max drove back to the stand.  Hewas getting tired and thought he wouldcash out and go home.  While Max wascashing out, an F.B.I. agent came in.He wanted to talk to Max so Max finishedcashing out and sat down.  The agentwanted to know about the man Max had takento the airport.  He asked Max if the man 3a briefcase in his hand, and Max was ",5.txt,0.0,The generated answer 'The man Max had driven to the airport was talking to an F' does not match the correct answer 'porter'. The generated answer is incorrect and possibly incomplete.,False,porter
study3,B,5,05,1,1,What was Max's passenger carrying?,Max's passenger was carrying a briefcase.,"Light LuggageMax had been driving a cab for a long time.  Often he would drive a customer to the airport, about thirty miles away, to catch a plane.  Usually he dreaded these trips because he had to drive all the way back alone and he got pretty bored.  This time he was called to pick up a man at a nearby hotel and drive him to the airport.  When he saw him, he was encouraged because the man was wearing an expensive suit and Max thought he would get a good tip.  The man carried only had been carrying anything.happy because he didn't have to load the briefcase or anything else in the trunk.  Max tried to start a conversation with him but the man didn't answer any of his questions so Max gave up and concentrated on his driving.  He knew this trip by heart since he had made it so many times.  Max turned on the radio to pass the time but the man became angry and told Max to shut it off.  Max thought that if the man was angry, he wouldn't get a tip so he shut the radio off quickly.  Max noticed the traffic was especially heavy and he couldn't wait to get out of the city.  He decided to take a short cut and beat the traffic.  Finally, he reached the airport.  He drove to the terminal and let the fellow off.  The man gave Max a huge tip but never said a word.  Max watched the man whisper something to the had spoken with anyone.Max saw the porter smile and nod his head. Then Max drove back to the stand.  Hewas getting tired and thought he wouldcash out and go home.  While Max wascashing out, an F.B.I. agent came in.He wanted to talk to Max so Max finishedcashing out and sat down.  The agentwanted to know about the man Max had takento the airport.  He asked Max if the man 3porter as he entered the airport.",5.txt,1.0,"The generated answer states that Max's passenger was carrying a 'briefcase,' which is a direct match to the correct answer.",True,briefcase
study3,B,5,05,2,2,Who did Max's passenger speak to?,The porter.,"Light LuggageMax had been driving a cab for a long time.  Often he would drive a customer to the airport, about thirty miles away, to catch a plane.  Usually he dreaded these trips because he had to drive all the way back alone and he got pretty bored.  This time he was called to pick up a man at a nearby hotel and drive him to the airport.  When he saw him, he was encouraged because the man was wearing an expensive suit and Max thought he would get a good tip.  The man carried only had been carrying anything.happy because he didn't have to load the briefcase or anything else in the trunk.  Max tried to start a conversation with him but the man didn't answer any of his questions so Max gave up and concentrated on his driving.  He knew this trip by heart since he had made it so many times.  Max turned on the radio to pass the time but the man became angry and told Max to shut it off.  Max thought that if the man was angry, he wouldn't get a tip so he shut the radio off quickly.  Max noticed the traffic was especially heavy and he couldn't wait to get out of the city.  He decided to take a short cut and beat the traffic.  Finally, he reached the airport.  He drove to the terminal and let the fellow off.  The man gave Max a huge tip but never said a word.  Max watched the man whisper something to the had spoken with anyone.Max saw the porter smile and nod his head. Then Max drove back to the stand.  Hewas getting tired and thought he wouldcash out and go home.  While Max wascashing out, an F.B.I. agent came in.He wanted to talk to Max so Max finishedcashing out and sat down.  The agentwanted to know about the man Max had takento the airport.  He asked Max if the man 3porter as he entered the airport.",5.txt,1.0,"The generated answer 'The porter' correctly identifies the person spoken to, matching the core information of the correct answer, 'porter.'",True,porter
study3,C,5,05,1,1,What was Max's passenger carrying?,A briefcase.,"The Mysterious ConfidantMax had been driving a cab for a long time.  Often he would drive a customer to the airport, about thirty miles away, to catch a plane.  Usually he dreaded these trips because he had to drive all the way back alone and he got pretty bored.  This time he was called to pick up a man at a nearby hotel and drive him to the airport.  When he saw him, he was encouraged because the man was wearing an expensive suit and Max thought he would get a good tip.  The man carried only had been carrying anything.happy because he didn't have to load the briefcase or anything else in the trunk.  Max tried to start a conversation with him but the man didn't answer any of his questions so Max gave up and concentrated on his driving.  He knew this trip by heart since he had made it so many times.  Max turned on the radio to pass the time but the man became angry and told Max to shut it off.  Max thought that if the man was angry, he wouldn't get a tip so he shut the radio off quickly.  Max noticed the traffic was especially heavy and he couldn't wait to get out of the city.  He decided to take a short cut and beat the traffic.  Finally, he reached the airport.  He drove to the terminal and let the fellow off.  The man gave Max a huge tip but never said a word.  Max watched the man whisper something to the had spoken with anyone.Max saw the porter smile and nod his head. Then Max drove back to the stand.  Hewas getting tired and thought he wouldcash out and go home.  While Max wascashing out, an F.B.I. agent came in.He wanted to talk to Max so Max finishedcashing out and sat down.  The agentwanted to know about the man Max had takento the airport.  He asked Max if the man 3a briefcase in his hand, and Max was ",5.txt,1.0,"The generated answer 'A briefcase' accurately identifies the item being carried, matching the core concept of the correct answer 'briefcase'. The addition of the article 'A' does not change the factual correctness.",True,briefcase
study3,C,5,05,2,2,Who did Max's passenger speak to?,The porter.,"The Mysterious ConfidantMax had been driving a cab for a long time.  Often he would drive a customer to the airport, about thirty miles away, to catch a plane.  Usually he dreaded these trips because he had to drive all the way back alone and he got pretty bored.  This time he was called to pick up a man at a nearby hotel and drive him to the airport.  When he saw him, he was encouraged because the man was wearing an expensive suit and Max thought he would get a good tip.  The man carried only had been carrying anything.happy because he didn't have to load the briefcase or anything else in the trunk.  Max tried to start a conversation with him but the man didn't answer any of his questions so Max gave up and concentrated on his driving.  He knew this trip by heart since he had made it so many times.  Max turned on the radio to pass the time but the man became angry and told Max to shut it off.  Max thought that if the man was angry, he wouldn't get a tip so he shut the radio off quickly.  Max noticed the traffic was especially heavy and he couldn't wait to get out of the city.  He decided to take a short cut and beat the traffic.  Finally, he reached the airport.  He drove to the terminal and let the fellow off.  The man gave Max a huge tip but never said a word.  Max watched the man whisper something to the had spoken with anyone.Max saw the porter smile and nod his head. Then Max drove back to the stand.  Hewas getting tired and thought he wouldcash out and go home.  While Max wascashing out, an F.B.I. agent came in.He wanted to talk to Max so Max finishedcashing out and sat down.  The agentwanted to know about the man Max had takento the airport.  He asked Max if the man 3a briefcase in his hand, and Max was ",5.txt,1.0,"The generated answer 'The porter' accurately identifies the person Max's passenger spoke to, matching the core concept of the correct answer 'porter'. The addition of the article 'The' does not change the factual correctness.",True,porter
study3,D,5,05,1,1,What was Max's passenger carrying?,nan,"The Mysterious ConfidantMax had been driving a cab for a long time.  Often he would drive a customer to the airport, about thirty miles away, to catch a plane.  Usually he dreaded these trips because he had to drive all the way back alone and he got pretty bored.  This time he was called to pick up a man at a nearby hotel and drive him to the airport.  When he saw him, he was encouraged because the man was wearing an expensive suit and Max thought he would get a good tip.  The man carried only had been carrying anything.happy because he didn't have to load the briefcase or anything else in the trunk.  Max tried to start a conversation with him but the man didn't answer any of his questions so Max gave up and concentrated on his driving.  He knew this trip by heart since he had made it so many times.  Max turned on the radio to pass the time but the man became angry and told Max to shut it off.  Max thought that if the man was angry, he wouldn't get a tip so he shut the radio off quickly.  Max noticed the traffic was especially heavy and he couldn't wait to get out of the city.  He decided to take a short cut and beat the traffic.  Finally, he reached the airport.  He drove to the terminal and let the fellow off.  The man gave Max a huge tip but never said a word.  Max watched the man whisper something to the had spoken with anyone.Max saw the porter smile and nod his head. Then Max drove back to the stand.  Hewas getting tired and thought he wouldcash out and go home.  While Max wascashing out, an F.B.I. agent came in.He wanted to talk to Max so Max finishedcashing out and sat down.  The agentwanted to know about the man Max had takento the airport.  He asked Max if the man 3porter as he entered the airport.",5.txt,0.0,"The generated answer is 'nan' (null/missing) and does not match the correct answer, 'briefcase'.",False,briefcase
study3,D,5,05,2,2,Who did Max's passenger speak to?,The porter,"The Mysterious ConfidantMax had been driving a cab for a long time.  Often he would drive a customer to the airport, about thirty miles away, to catch a plane.  Usually he dreaded these trips because he had to drive all the way back alone and he got pretty bored.  This time he was called to pick up a man at a nearby hotel and drive him to the airport.  When he saw him, he was encouraged because the man was wearing an expensive suit and Max thought he would get a good tip.  The man carried only had been carrying anything.happy because he didn't have to load the briefcase or anything else in the trunk.  Max tried to start a conversation with him but the man didn't answer any of his questions so Max gave up and concentrated on his driving.  He knew this trip by heart since he had made it so many times.  Max turned on the radio to pass the time but the man became angry and told Max to shut it off.  Max thought that if the man was angry, he wouldn't get a tip so he shut the radio off quickly.  Max noticed the traffic was especially heavy and he couldn't wait to get out of the city.  He decided to take a short cut and beat the traffic.  Finally, he reached the airport.  He drove to the terminal and let the fellow off.  The man gave Max a huge tip but never said a word.  Max watched the man whisper something to the had spoken with anyone.Max saw the porter smile and nod his head. Then Max drove back to the stand.  Hewas getting tired and thought he wouldcash out and go home.  While Max wascashing out, an F.B.I. agent came in.He wanted to talk to Max so Max finishedcashing out and sat down.  The agentwanted to know about the man Max had takento the airport.  He asked Max if the man 3porter as he entered the airport.",5.txt,1.0,The generated answer 'The porter' is semantically identical to the correct answer 'porter'.,True,porter
study3,A,6,06,1,1,What did Nancy forget at home?,Nancy forgot the microwave.,"The Overlooked ApplianceNancy had lived in a dormitory for three years and wanted to live in an apartment for her last year at college.  Early in the summer, she found an apartment and agreed to move in before school started.  In the fall, Nancy borrowed her father's car, packed her belongings and headed for the apartment.  During the ride, she realized that she had forgotten her what she had forgotten at home.to go back and get the microwave.  Nancy was excited about her new apartment and couldn't wait to move in.  She also liked the area and thought she might live there permanently. As she continued to drive, Nancy noticed that the streets were beginning to become familiar.  Nancy decided to stop in town and get some things for the apartment before unpacking.  She knew she would need some cleaners because the apartment had looked dirty.  She had just reached the center of town when a car in front of her came to a sudden stop.  Nancy slammed on her brakes and as she did, everything in the car went flying.  Nancy pulled over and looked in the back of the car.  She was what had spilled in the car.spilled. She hoped that she would be ableto clean up all of the perfume.  By thetime she got to the apartment, herroommate was already there and unpacked.Nancy was glad to see that her roommatehad already cleaned the apartment.  As shehelped Nancy unload the car, she asked her3microwave.  However, she decided not ",6.txt,1.0,"The generated answer correctly identifies the forgotten item as the 'microwave', matching the essential information provided in the correct answer.",True,microwave
study3,A,6,06,2,2,What had spilled in the car?,perfume,"The Overlooked ApplianceNancy had lived in a dormitory for three years and wanted to live in an apartment for her last year at college.  Early in the summer, she found an apartment and agreed to move in before school started.  In the fall, Nancy borrowed her father's car, packed her belongings and headed for the apartment.  During the ride, she realized that she had forgotten her what she had forgotten at home.to go back and get the microwave.  Nancy was excited about her new apartment and couldn't wait to move in.  She also liked the area and thought she might live there permanently. As she continued to drive, Nancy noticed that the streets were beginning to become familiar.  Nancy decided to stop in town and get some things for the apartment before unpacking.  She knew she would need some cleaners because the apartment had looked dirty.  She had just reached the center of town when a car in front of her came to a sudden stop.  Nancy slammed on her brakes and as she did, everything in the car went flying.  Nancy pulled over and looked in the back of the car.  She was what had spilled in the car.spilled. She hoped that she would be ableto clean up all of the perfume.  By thetime she got to the apartment, herroommate was already there and unpacked.Nancy was glad to see that her roommatehad already cleaned the apartment.  As shehelped Nancy unload the car, she asked her3microwave.  However, she decided not ",6.txt,1.0,The generated answer is an exact match for the correct answer ('perfume').,True,perfume
study3,B,6,06,1,1,What did Nancy forget at home?,Nancy forgot her microwave.,"The Overlooked ApplianceNancy had lived in a dormitory for three years and wanted to live in an apartment for her last year at college.  Early in the summer, she found an apartment and agreed to move in before school started.  In the fall, Nancy borrowed her father's car, packed her belongings and headed for the apartment.  During the ride, she realized that she had forgotten her what she had forgotten at home.to go back and get the microwave.  Nancy was excited about her new apartment and couldn't wait to move in.  She also liked the area and thought she might live there permanently. As she continued to drive, Nancy noticed that the streets were beginning to become familiar.  Nancy decided to stop in town and get some things for the apartment before unpacking.  She knew she would need some cleaners because the apartment had looked dirty.  She had just reached the center of town when a car in front of her came to a sudden stop.  Nancy slammed on her brakes and as she did, everything in the car went flying.  Nancy pulled over and looked in the back of the car.  She was what had spilled in the car.spilled. She hoped that she would be ableto clean up all of the perfume.  By thetime she got to the apartment, herroommate was already there and unpacked.Nancy was glad to see that her roommatehad already cleaned the apartment.  As shehelped Nancy unload the car, she asked her3disappointed to see that her perfume had",6.txt,1.0,"The generated answer, 'Nancy forgot her microwave,' accurately identifies the item 'microwave,' which matches the correct answer precisely.",True,microwave
study3,B,6,06,2,2,What had spilled in the car?,The perfume,"The Overlooked ApplianceNancy had lived in a dormitory for three years and wanted to live in an apartment for her last year at college.  Early in the summer, she found an apartment and agreed to move in before school started.  In the fall, Nancy borrowed her father's car, packed her belongings and headed for the apartment.  During the ride, she realized that she had forgotten her what she had forgotten at home.to go back and get the microwave.  Nancy was excited about her new apartment and couldn't wait to move in.  She also liked the area and thought she might live there permanently. As she continued to drive, Nancy noticed that the streets were beginning to become familiar.  Nancy decided to stop in town and get some things for the apartment before unpacking.  She knew she would need some cleaners because the apartment had looked dirty.  She had just reached the center of town when a car in front of her came to a sudden stop.  Nancy slammed on her brakes and as she did, everything in the car went flying.  Nancy pulled over and looked in the back of the car.  She was what had spilled in the car.spilled. She hoped that she would be ableto clean up all of the perfume.  By thetime she got to the apartment, herroommate was already there and unpacked.Nancy was glad to see that her roommatehad already cleaned the apartment.  As shehelped Nancy unload the car, she asked her3disappointed to see that her perfume had",6.txt,1.0,"The generated answer, 'The perfume,' identifies the substance 'perfume,' which matches the core information of the correct answer.",True,perfume
study3,C,6,06,1,1,What did Nancy forget at home?,Nancy forgot her microwave.,"The Accidental ScentNancy had lived in a dormitory for three years and wanted to live in an apartment for her last year at college.  Early in the summer, she found an apartment and agreed to move in before school started.  In the fall, Nancy borrowed her father's car, packed her belongings and headed for the apartment.  During the ride, she realized that she had forgotten her what she had forgotten at home.to go back and get the microwave.  Nancy was excited about her new apartment and couldn't wait to move in.  She also liked the area and thought she might live there permanently. As she continued to drive, Nancy noticed that the streets were beginning to become familiar.  Nancy decided to stop in town and get some things for the apartment before unpacking.  She knew she would need some cleaners because the apartment had looked dirty.  She had just reached the center of town when a car in front of her came to a sudden stop.  Nancy slammed on her brakes and as she did, everything in the car went flying.  Nancy pulled over and looked in the back of the car.  She was what had spilled in the car.spilled. She hoped that she would be ableto clean up all of the perfume.  By thetime she got to the apartment, herroommate was already there and unpacked.Nancy was glad to see that her roommatehad already cleaned the apartment.  As shehelped Nancy unload the car, she asked her3microwave.  However, she decided not ",6.txt,1.0,"The generated answer correctly identifies the item Nancy forgot (microwave), matching the core fact of the correct answer. The added sentence structure does not detract from accuracy.",True,microwave
study3,C,6,06,2,2,What had spilled in the car?,Perfume.,"The Accidental ScentNancy had lived in a dormitory for three years and wanted to live in an apartment for her last year at college.  Early in the summer, she found an apartment and agreed to move in before school started.  In the fall, Nancy borrowed her father's car, packed her belongings and headed for the apartment.  During the ride, she realized that she had forgotten her what she had forgotten at home.to go back and get the microwave.  Nancy was excited about her new apartment and couldn't wait to move in.  She also liked the area and thought she might live there permanently. As she continued to drive, Nancy noticed that the streets were beginning to become familiar.  Nancy decided to stop in town and get some things for the apartment before unpacking.  She knew she would need some cleaners because the apartment had looked dirty.  She had just reached the center of town when a car in front of her came to a sudden stop.  Nancy slammed on her brakes and as she did, everything in the car went flying.  Nancy pulled over and looked in the back of the car.  She was what had spilled in the car.spilled. She hoped that she would be ableto clean up all of the perfume.  By thetime she got to the apartment, herroommate was already there and unpacked.Nancy was glad to see that her roommatehad already cleaned the apartment.  As shehelped Nancy unload the car, she asked her3microwave.  However, she decided not ",6.txt,1.0,The generated answer 'Perfume' is a direct and accurate match to the correct answer 'perfume'.,True,perfume
study3,D,6,06,1,1,What did Nancy forget at home?,Nancy forgot her perfume at home.,"The Accidental ScentNancy had lived in a dormitory for three years and wanted to live in an apartment for her last year at college.  Early in the summer, she found an apartment and agreed to move in before school started.  In the fall, Nancy borrowed her father's car, packed her belongings and headed for the apartment.  During the ride, she realized that she had forgotten her what she had forgotten at home.to go back and get the microwave.  Nancy was excited about her new apartment and couldn't wait to move in.  She also liked the area and thought she might live there permanently. As she continued to drive, Nancy noticed that the streets were beginning to become familiar.  Nancy decided to stop in town and get some things for the apartment before unpacking.  She knew she would need some cleaners because the apartment had looked dirty.  She had just reached the center of town when a car in front of her came to a sudden stop.  Nancy slammed on her brakes and as she did, everything in the car went flying.  Nancy pulled over and looked in the back of the car.  She was what had spilled in the car.spilled. She hoped that she would be ableto clean up all of the perfume.  By thetime she got to the apartment, herroommate was already there and unpacked.Nancy was glad to see that her roommatehad already cleaned the apartment.  As shehelped Nancy unload the car, she asked her3disappointed to see that her perfume had",6.txt,0.0,"The generated answer identifies the forgotten item as 'perfume,' while the correct answer is 'microwave.' The answers do not match.",False,microwave
study3,D,6,06,2,2,What had spilled in the car?,Nancy spilled her perfume in the car.,"The Accidental ScentNancy had lived in a dormitory for three years and wanted to live in an apartment for her last year at college.  Early in the summer, she found an apartment and agreed to move in before school started.  In the fall, Nancy borrowed her father's car, packed her belongings and headed for the apartment.  During the ride, she realized that she had forgotten her what she had forgotten at home.to go back and get the microwave.  Nancy was excited about her new apartment and couldn't wait to move in.  She also liked the area and thought she might live there permanently. As she continued to drive, Nancy noticed that the streets were beginning to become familiar.  Nancy decided to stop in town and get some things for the apartment before unpacking.  She knew she would need some cleaners because the apartment had looked dirty.  She had just reached the center of town when a car in front of her came to a sudden stop.  Nancy slammed on her brakes and as she did, everything in the car went flying.  Nancy pulled over and looked in the back of the car.  She was what had spilled in the car.spilled. She hoped that she would be ableto clean up all of the perfume.  By thetime she got to the apartment, herroommate was already there and unpacked.Nancy was glad to see that her roommatehad already cleaned the apartment.  As shehelped Nancy unload the car, she asked her3disappointed to see that her perfume had",6.txt,1.0,"The generated answer correctly identifies the spilled item as 'perfume,' matching the core information in the correct answer.",True,perfume
study3,A,7,07,1,1,What was the rank of the arresting officer?,He was a Captain.,"The Military Muscle ManAs a correspondent for United Press, Mike had often covered revolutions in small third world countries.  Mike was presently working in a very dangerous country.  The country's army had seized power and Mike was covering the story.  He had seen people being arrested off the streets and shot.  Mike was taking pictures of a damaged building when a pair of jeeps came to a screeching halt in front of him.  Several soldiers jumped out and grabbed him.  A small stocky officer walked up to him and informed him that he was under arrest.  Mike noticed the rank of the arresting officer.realized that the situation must be serious.  The army seldom sends a major on a routine arrest.  Mike was handcuffed and thrown into the back of a jeep.  Although Mike asked about the arrest, he wasn't given any answers.  It really didn't matter, he thought, because the American embassy would have him released.  When he arrived at the police station, however, he was thrown in a cell without being allowed to call the embassy.  Now he really began to worry.  If nobody was informed that he was arrested, it could be weeks before anybody found him.  He sat back on his bunk and realized that he was not alone.  He saw an old man who the profession of his cellmate.learned that they were arresting all the bankers for questioning.  Mike was both surprised and relieved when later that day an embassy official had him released.  Mike arrived at the embassy and was broughtimmediately to the ambassador who had somerather unusual questions.  He told Mikethat it was very important that he recall3that the officer was a major and ",7.txt,0.0,"The generated answer identifies the officer's rank as 'Captain,' which conflicts with the correct answer of 'major.'",False,major
