,version,passage_num,question_id,question,generated_answer,judge_score,judge_reasoning,correct_answer
140,C,13,12,How long was Joseph's search for a box that would suit their purposes?,20 minutes.,1.0,"The generated answer '20 minutes' is semantically identical to the required answer '20 min', despite the slight difference in abbreviation/full word form.",20  min
141,D,13,10,What piece of wooden furniture were Joseph and Delilah trying to pack?,The wooden table in the dining room.,1.0,"The generated answer, 'The wooden table in the dining room,' accurately identifies the key piece of furniture, 'table,' mentioned in the correct answer.",table
142,D,13,11,Where did Joseph first look for a suitable box?,The empty boxes in their apartment.,0.0,"The generated answer describes the contents being searched ('The empty boxes in their apartment'), while the correct answer specifies a location ('in the pile'). These two answers do not align.",in the pile
143,D,13,12,How long was Joseph's search for a box that would suit their purposes?,2 hours.,0.0,"The generated answer states '2 hours,' which is factually different from the correct answer '3 hours.'",3 hours
144,A,14,10,Which friendly animal did Jenna pick up from the vet?,The friendly animal was the Narayan's dog.,1.0,"The generated answer correctly identifies the animal as the dog, matching the core information in the correct answer.",dog
145,A,14,11,How did Jenna get to the veterinary clinic?,Jenna drove her Toyota to the veterinary clinic.,1.0,"The generated answer confirms Jenna 'drove' (drove her Toyota), which matches the correct answer.",drove
146,A,14,12,How long did the errand take Jenna?,10 minutes,0.0,The generated answer only provides '10 minutes' but the correct answer specifies the range '10-15 min'.,10-15 min
147,B,14,10,Which friendly animal did Jenna pick up from the vet?,The friendly animal was the Narayan's dog.,1.0,"The generated answer 'The friendly animal was the Narayan's dog' correctly identifies the 'dog,' matching the core fact of the correct answer, 'dog.'",dog
148,B,14,11,How did Jenna get to the veterinary clinic?,Jenna walked to the veterinary clinic.,1.0,"The generated answer correctly states that Jenna 'walked' to the clinic, which matches the correct answer.",walked
149,B,14,12,How long did the errand take Jenna?,1 hour and 30 minutes.,0.0,"The generated answer specifies '1 hour and 30 minutes,' which is a different time value from the given correct answer, 'one hour.'",one hour
150,C,14,10,Which friendly animal did Jenna pick up from the vet?,The friendly dog.,0.0,"Although the core answer is present, the generated response includes extraneous descriptive words ('The friendly') that deviate from the concise correct answer ('dog').",dog
151,C,14,11,How did Jenna get to the veterinary clinic?,Jenna drove her Toyota to the veterinary clinic.,1.0,The generated answer correctly states the method of transportation ('drove') and provides the core information matching the correct answer.,drove
152,C,14,12,How long did the errand take Jenna?,20 minutes.,0.0,"The generated answer spells out the unit of time ('minutes') instead of using the abbreviation ('min') provided in the correct answer, resulting in a mismatch of required format.",20 min
153,D,14,10,Which friendly animal did Jenna pick up from the vet?,The friendly dog.,1.0,"The generated answer, 'The friendly dog,' correctly identifies the subject animal as the dog, matching the core factual information of the correct answer.",dog
154,D,14,11,How did Jenna get to the veterinary clinic?,Jenna walked to the veterinary clinic.,1.0,"The generated answer correctly states that Jenna walked, which aligns directly with the correct answer.",walked
155,D,14,12,How long did the errand take Jenna?,4 hours and 30 minutes.,0.0,The time provided in the generated answer (4 hours and 30 minutes) does not match the specified correct answer (3 hours 30 min).,3 hours 30 min
156,A,15,10,What type of sweet fruit did Jessie's husband enter into the competition?,Apples.,1.0,"The generated answer 'Apples' is a precise match to the correct answer 'apples', ignoring capitalization.",apples
157,A,15,11,Did Jessie arrive at the judge's tent in a timely manner?,"Yes, Jessie arrived at the judge's tent in a timely manner.",1.0,"The generated answer includes 'Yes', which is the core correct response required.",yes
158,A,15,12,How far away was Jessie at the start of the story from the judge's tent?,20 steps.,0.0,The generated answer provides a quantifiable distance ('20 steps') which does not match the qualitative descriptor provided in the correct answer ('near').,near
159,B,15,10,What type of sweet fruit did Jessie's husband enter into the competition?,Apples.,1.0,"The generated answer 'Apples.' is substantively identical to the correct answer 'apples', differing only by capitalization and punctuation.",apples
160,B,15,11,Did Jessie arrive at the judge's tent in a timely manner?,"No, Jessie did not arrive at the judge's tent in a timely manner.",1.0,"The generated answer begins with 'No', which matches the core correct answer, even though it includes additional explanatory text.",no
161,B,15,12,How far away was Jessie at the start of the story from the judge's tent?,20 steps.,0.0,The generated answer provides a specific numerical distance ('20 steps.') which is a mismatch for the descriptive correct answer ('near').,near
162,C,15,10,What type of sweet fruit did Jessie's husband enter into the competition?,Apples.,1.0,"The generated answer 'Apples' correctly identifies the fruit, matching the content of the correct answer 'apples'. Differences in capitalization and punctuation are acceptable.",apples
163,C,15,11,Did Jessie arrive at the judge's tent in a timely manner?,"No, Jessie did not arrive at the judge's tent in a timely manner.",0.0,"The generated answer states 'No,' which directly contradicts the provided correct answer of 'yes.'",yes
164,C,15,12,How far away was Jessie at the start of the story from the judge's tent?,1,0.0,"The generated answer provides the numerical value '1,' which does not match the qualitative description 'far' given in the correct answer.",far
165,D,15,10,What type of sweet fruit did Jessie's husband enter into the competition?,Apples.,1.0,"The generated answer 'Apples' is semantically equivalent to the correct answer 'apples', correctly identifying the fruit grown by Jessie's husband.",apples
166,D,15,11,Did Jessie arrive at the judge's tent in a timely manner?,"No, Jessie did not arrive at the judge's tent in a timely manner.",1.0,"The generated answer confirms the correct negative response ('No'), matching the target answer 'no'.",no
167,D,15,12,How far away was Jessie at the start of the story from the judge's tent?,2 miles.,0.0,"The correct answer is the qualitative assessment 'far'. The generated answer provides a specific, unsupported numerical distance ('2 miles') and therefore does not match the target answer.",far
168,A,16,10,What glossy book did Keisha leave on the bench?,Keisha left her glossy paperback on the bench.,0.0,"The correct answer is the single noun 'paperback'. The generated answer is a verbose sentence that includes surrounding context, failing to match the expected format of the correct answer.",paperback
169,A,16,11,What issues did Keisha have getting to work?,Keisha had issues with her car breaking down and knee pain.,1.0,"The generated answer includes the necessary information specified in the correct answer ('car breaking down'), even though it also includes additional contextually supported information (knee pain).",car broken
170,A,16,12,"Despite her lack of car, did Keisha arrive at work in a timely manner?","Yes, Keisha arrived at work in a timely manner.",0.0,"The correct answer is the single affirmative word 'yes'. The generated answer provides a full explanatory sentence ('Yes, Keisha arrived at work in a timely manner.') which is unnecessarily verbose and does not strictly match the expected response.",yes
171,B,16,10,What glossy book did Keisha leave on the bench?,The answer is not provided in the passage.,0.0,"The generated answer incorrectly states that the information is not provided. The passage explicitly mentions she pulled out her 'glossy paperback,' which is the correct answer.",paperback
172,B,16,11,What issues did Keisha have getting to work?,"Keisha had issues with her car breaking down, missing the 8:57 bus, waiting for the 10:25 bus that never arrived, and then having to walk to work.",1.0,"The generated answer accurately captures the main issues identified in the correct answer (car breaking down, which is 'car broken,' and bus trouble/delay, which aligns with 'bus never came'), although it includes extraneous detail not fully confirmed in the passage snippet.",car broken/bus never came
173,B,16,12,"Despite her lack of car, did Keisha arrive at work in a timely manner?","No, Keisha did not arrive at work in a timely manner.",1.0,"The generated answer correctly provides the required negative response ('No'), matching the conceptual truth of the highly condensed correct answer ('no').",no
174,C,16,10,What glossy book did Keisha leave on the bench?,Keisha left her glossy paperback on the bench.,0.0,"The correct answer is the single noun 'paperback'. The generated answer provides a full sentence and includes unsubstantiated and extraneous information (that she 'left' the book on the bench), failing to match the target response format and accuracy.",paperback
175,C,16,11,What issues did Keisha have getting to work?,Keisha had issues with her car breaking down and then she left her book on the bench at the bus stop.,0.0,"The correct answer focuses solely on the primary obstacle to transit ('car broken'). The generated answer correctly identifies this core issue but adds significant, irrelevant, and unsupported detail about her leaving the book, making the response overly expansive and inaccurate.",car broken
176,C,16,12,"Despite her lack of car, did Keisha arrive at work in a timely manner?","Yes, she did.",1.0,"The generated answer 'Yes, she did' conveys the identical affirmative confirmation required by the single-word correct answer 'yes'.",yes
177,D,16,10,What glossy book did Keisha leave on the bench?,The answer is not provided in the passage.,0.0,The passage identifies the book she pulled out as a 'glossy paperback.' The generated answer incorrectly states that the answer is not provided in the passage.,paperback
178,D,16,11,What issues did Keisha have getting to work?,Keisha had several issues getting to work.,1.0,"The generated answer, 'Keisha had several issues getting to work,' is a correct, albeit vague, summary of the issues described (car breakdown, missed bus), aligning with the factual premise of the correct answer.",car/missed first bus/breakdown
179,D,16,12,"Despite her lack of car, did Keisha arrive at work in a timely manner?","No, she did not.",0.0,"The generated answer, 'No, she did not,' conveys the correct information but does not exactly match the concise form provided in the correct answer ('no'). For strict evaluation, this is considered a mismatch.",no
180,A,17,10,What gleaming weapon was Ryan going to dust for fingerprints?,The gun.,1.0,The generated answer 'The gun' is semantically identical to the correct answer 'gun'.,gun
181,A,17,11,Where did Ryan end up finding his kit for processing crime scenes?,"Ryan found his kit for processing crime scenes in his car, which was parked in the driveway of the house where the crime scene was located.",1.0,"The core information, 'car,' is accurately included in the generated answer, making it correct despite the inclusion of additional descriptive details.",car
182,A,17,12,How long did Ryan search for his kit?,1 minute.,0.0,"The correct answer provides the unit of time ('minutes' - plural), but the generated answer provides a specific duration ('1 minute'). This difference in specificity results in a mismatch.",minutes
183,B,17,10,What gleaming weapon was Ryan going to dust for fingerprints?,The gun.,1.0,The generated answer 'The gun' is a direct and accurate match to the correct answer 'gun'.,gun
184,B,17,11,Where did Ryan end up finding his kit for processing crime scenes?,Ryan found his kit for processing crime scenes in his car.,1.0,"The generated answer states the kit was found 'in his car,' which correctly aligns with the target answer 'car'.",car
185,B,17,12,How long did Ryan search for his kit?,30 minutes.,0.0,"The generated answer '30 minutes' contradicts the provided correct answer, '2 - 3 hours'.",2 - 3 hours
186,C,17,10,What gleaming weapon was Ryan going to dust for fingerprints?,The gun lying ominously in the doorway.,1.0,"The generated answer 'The gun lying ominously in the doorway' correctly identifies the core element ('gun') which matches the correct answer, despite including extra descriptive detail.",gun
187,C,17,11,Where did Ryan end up finding his kit for processing crime scenes?,At his house.,1.0,The generated answer 'At his house' is semantically equivalent to the correct answer 'home'.,home
188,C,17,12,How long did Ryan search for his kit?,5 minutes,0.0,The generated answer '5 minutes' falls outside the range specified by the correct answer '15 - 30 min'.,15 - 30 min
189,D,17,10,What gleaming weapon was Ryan going to dust for fingerprints?,The gun lying ominously in the doorway.,1.0,"The generated answer 'The gun lying ominously in the doorway' correctly identifies the core required object, 'gun,' matching the correct answer.",gun
190,D,17,11,Where did Ryan end up finding his kit for processing crime scenes?,At his house.,1.0,"The generated answer 'At his house' is a semantically equivalent restatement of the correct answer, 'home.'",home
191,D,17,12,How long did Ryan search for his kit?,1 hour.,0.0,The generated answer (1 hour) does not match the numerical duration provided in the correct answer (3 hours).,3 hours
192,A,18,10,What piece of trendy clothing did Sarah buy for her sister?,There is no information in the passage about the specific type of clothing Sarah bought for her sister.,0.0,"The Correct Answer, 'pants,' is clearly mentioned in the passage as the intended purchase. The Generated Answer incorrectly claims that this information is absent from the passage.",pants
193,A,18,11,How much time did Sarah have to shop before she needed to be back at home?,30 minutes.,1.0,The Generated Answer '30 minutes' correctly matches the time specified in the Correct Answer '30 min'.,30 min
194,A,18,12,Where was the first place that Sarah tried to find her sister's birthday present?,The first place that Sarah tried to find her sister's birthday present was a chic boutique that catered to the tastes of the young and the fashionable.,0.0,"While the core location 'boutique' is contained within the Generated Answer, the response includes significant extraneous phrasing and descriptive detail ('The first place that Sarah tried to find her sister's birthday present was a chic... fashionable.') which deviates significantly from the concise Correct Answer 'boutique'.",boutique
195,B,18,10,What piece of trendy clothing did Sarah buy for her sister?,Sarah bought a pair of trendy pants for her sister.,1.0,"The generated answer explicitly names the required item of clothing, 'pants,' which matches the correct answer, even though it is presented in a full sentence.",pants
196,B,18,11,How much time did Sarah have to shop before she needed to be back at home?,Several hours.,1.0,The generated answer 'Several hours' is an exact match for the correct answer 'several hours'.,several hours
197,B,18,12,Where was the first place that Sarah tried to find her sister's birthday present?,The store was a chic boutique that catered to the tastes of the young and the fashionable.,1.0,"The generated answer identifies the location as a 'boutique,' which is the core correct answer, despite being presented within a descriptive sentence.",boutique
198,C,18,10,What piece of trendy clothing did Sarah buy for her sister?,Sarah bought a pair of trendy pants.,1.0,"The generated answer correctly identifies 'pants' as the specific item of clothing Sarah chose, matching the required correct answer.",pants
199,C,18,11,How much time did Sarah have to shop before she needed to be back at home?,30 minutes.,1.0,The generated answer '30 minutes' accurately matches the required time frame '30 min'.,30 min
200,C,18,12,Where was the first place that Sarah tried to find her sister's birthday present?,The first place that Sarah tried to find her sister's birthday present was the mall.,1.0,"The generated answer mentions 'the mall,' which is listed as an acceptable option in the provided correct answer (boutique/mall).",boutique/mall
201,D,18,10,What piece of trendy clothing did Sarah buy for her sister?,Sarah bought a pair of trendy pants.,1.0,"The generated answer 'Sarah bought a pair of trendy pants' correctly identifies 'pants,' which is the core information of the correct answer.",pants
202,D,18,11,How much time did Sarah have to shop before she needed to be back at home?,4 hours.,0.0,"The correct answer is 'several hours,' which is a qualitative measure stated in the passage. The generated answer '4 hours' is a specific numerical estimate and does not match the correct answer.",several hours
203,D,18,12,Where was the first place that Sarah tried to find her sister's birthday present?,The mall.,1.0,The generated answer 'The mall' accurately names the location provided in the correct answer 'mall'.,mall
204,A,19,10,What kind of glitzy gems did the robbers scoop into the velvet bags?,Diamonds.,1.0,"The generated answer 'Diamonds.' is a perfect match for the correct answer 'diamonds', identifying the type of gem stolen.",diamonds
205,A,19,11,How far did the woman end up traveling before she remembered the cell,The woman traveled from the floor of the jewelry store to the side of the building.,1.0,"While the generated answer describes the path traveled ('floor... to the side of the building') and the correct answer uses a distance estimate ('a block/near'), the generated path description is highly indicative of a 'near' distance, making it functionally equivalent in context.",a block/near
206,A,19,12,Were the robbers still in the jewelry store when the police arrived?,"No, the robbers were not still in the jewelry store when the police arrived.",0.0,"The correct answer provided is a meta-instruction regarding scoring ('everyone gets a 1'), not a factual 'Yes' or 'No'. The generated answer provides a factual claim ('No, the robbers were not still in the jewelry store...') which does not match the provided required response format or instruction.",everyone gets a 1
207,B,19,10,What kind of glitzy gems did the robbers scoop into the velvet bags?,Diamonds.,1.0,The generated answer 'Diamonds' matches the correct answer 'diamonds' exactly. The case difference is irrelevant for factual accuracy.,diamonds
208,B,19,11,How far did the woman end up traveling before she remembered the cell,1/2 mile,0.0,"The correct answer specifies a short distance ('a block/near'), while the generated answer specifies a significantly longer distance ('1/2 mile'). Therefore, the answers do not match.",a block/near
209,B,19,12,Were the robbers still in the jewelry store when the police arrived?,"No, the robbers had escaped before the woman called the police.",1.0,"The correct answer key provides the instruction 'everyone gets a 1,' indicating that any answer providing the logically correct response ('No') is acceptable. The generated answer 'No, the robbers had escaped before the woman called the police' is factually correct based on the context and satisfies the scoring criteria indicated by the correct answer key.",everyone gets a 1
210,C,19,10,What kind of glitzy gems did the robbers scoop into the velvet bags?,Diamonds.,1.0,The generated answer 'Diamonds' is substantively identical to the correct answer 'diamonds'. The difference is only capitalization and punctuation.,diamonds
211,C,19,11,How far did the woman end up traveling before she remembered the cell,"1 mile down the street, then a mile to the bank, then a mile to the construction site, then a mile to the payphone.",0.0,"The correct answer 'at least a mile' is based only on the distance explicitly stated in the passage (1 mile). The generated answer introduces specific narrative elements (bank, construction site, subsequent miles) that are not present or supported by the provided passage context, making it factually unsupported and mismatched to the correct answer.",at least a mile
212,C,19,12,Were the robbers still in the jewelry store when the police arrived?,"No, they were not.",1.0,"The Correct Answer is a scoring instruction ('everyone gets a 1'), which indicates that the question was likely flawed or unanswerable based on the context, and therefore, the generated response is accepted as correct.",everyone gets a 1
213,D,19,10,What kind of glitzy gems did the robbers scoop into the velvet bags?,The robbers scooped diamonds into the black velvet bags.,1.0,"The generated answer correctly identifies 'diamonds' as the glitzy gems scooped into the bags, which matches the provided correct answer.",diamonds
214,D,19,11,How far did the woman end up traveling before she remembered the cell,1/2 mile,0.0,"The generated answer states '1/2 mile,' which is quantitatively different and does not match the specified correct answer, 'at least a mile.'",at least a mile
215,D,19,12,Were the robbers still in the jewelry store when the police arrived?,"No, the robbers were not still in the jewelry store when the police arrived.",0.0,"The provided Correct Answer is a grading instruction ('everyone gets a 1') rather than a textual response. Therefore, the generated textual answer, 'No, the robbers were not still in the jewelry store when the police arrived,' does not textually match the given correct answer.",everyone gets a 1
216,A,20,10,Which wool clothing item did the warrior wipe his soiled fingers on?,The warrior wiped his soiled fingers on his wool shirt.,1.0,"The generated answer, 'wool shirt,' correctly identifies the clothing item specified in the correct answer, 'shirt'.",shirt
217,A,20,11,Where did the warrior eat his lunch?,He ate his lunch at a table.,0.0,The generated answer ('He ate his lunch at a table.') contradicts the provided correct answer ('right where he was').,right where he was
218,A,20,12,How long did the warrior have to himself before the battle began?,30 minutes.,1.0,The generated answer ('30 minutes.') provides the exact duration specified by the correct answer ('30 min').,30 min
219,B,20,10,Which wool clothing item did the warrior wipe his soiled fingers on?,The warrior wiped his soiled fingers on his wool shirt.,1.0,"The generated answer correctly identifies the core item, 'shirt' (or 'wool shirt'), which fully aligns with the correct answer.",shirt
220,B,20,11,Where did the warrior eat his lunch?,There is no mention of the warrior eating lunch.,0.0,"The correct answer specifies a location or state ('right where he was'), but the generated answer states that the information is absent ('no mention'), resulting in a mismatch between the two responses.",right where he was
221,B,20,12,How long did the warrior have to himself before the battle began?,The warrior had a long time to himself before the battle began.,0.0,"The correct answer specifies the precise measure of time given in the text ('hours away'). The generated answer provides a vague, qualitative interpretation ('a long time') which fails to match the specific correct answer.",hours away
222,C,20,10,Which wool clothing item did the warrior wipe his soiled fingers on?,The warrior wiped his soiled fingers on his wool shirt.,1.0,"The generated answer clearly identifies the 'shirt', matching the correct answer exactly, despite being phrased as a complete sentence.",shirt
223,C,20,11,Where did the warrior eat his lunch?,The inn.,1.0,The generated answer 'The inn' is an acceptable match for one of the options listed in the correct answer 'village/inn'.,village/inn
224,C,20,12,How long did the warrior have to himself before the battle began?,1.,0.0,The generated answer '1.' does not match the correct time duration of '30 min'. The numerical value and units are incorrect or missing.,30 min
225,D,20,10,Which wool clothing item did the warrior wipe his soiled fingers on?,The warrior wiped his soiled fingers on his wool shirt.,1.0,"The generated answer explicitly identifies the 'wool shirt,' matching the core noun 'shirt' provided in the correct answer.",shirt
226,D,20,11,Where did the warrior eat his lunch?,The inn in the village.,1.0,The generated answer 'The inn in the village' fully includes both location components specified in the correct answer: 'village/inn'.,village/inn
227,D,20,12,How long did the warrior have to himself before the battle began?,The warrior had several hours to himself before the battle began.,0.0,"The generated answer provides a complete sentence describing the time as 'several hours,' which is semantically different and not a precise match to the minimal target answer 'hours away.'",hours away
